idPlayer,idTeam,yearDraft,heightWOShoesInches,weightLBS,wingspanInches,reachStandingInches,verticalLeapStandingInches,verticalLeapMaxInches,repsBenchPress135,timeLaneAgility,timeThreeQuarterCourtSprint,timeModifiedLaneAgility,lengthHandInches,widthHandInches,pctBodyFat
82584.0,1610612757.0,1980.0,,,,,,,,,,,,,
82597.0,1610612742.0,1980.0,,,,,,,,,,,,,
328.0,1610612764.0,1980.0,,,,,,,,,,,,,
78068.0,1610612752.0,1980.0,,,,,,,,,,,,,
76355.0,1610612747.0,1980.0,,,,,,,,,,,,,
82546.0,1610612745.0,1980.0,,,,,,,,,,,,,
78527.0,1610612759.0,1980.0,,,,,,,,,,,,,
77602.0,1610612754.0,1980.0,,,,,,,,,,,,,
77757.0,1610612743.0,1980.0,,,,,,,,,,,,,
82561.0,1610612756.0,1980.0,,,,,,,,,,,,,
82547.0,1610612745.0,1980.0,,,,,,,,,,,,,
82488.0,1610612755.0,1980.0,,,,,,,,,,,,,
76239.0,1610612765.0,1980.0,,,,,,,,,,,,,
82454.0,1610612738.0,1980.0,,,,,,,,,,,,,
77719.0,1610612743.0,1980.0,,,,,,,,,,,,,
82526.0,1610612743.0,1980.0,,,,,,,,,,,,,
82474.0,1610612744.0,1980.0,,,,,,,,,,,,,
78533.0,1610612741.0,1980.0,,,,,,,,,,,,,
78396.0,1610612743.0,1980.0,,,,,,,,,,,,,
77635.0,1610612751.0,1980.0,,,,,,,,,,,,,
82578.0,1610612739.0,1980.0,,,,,,,,,,,,,
79733.0,1610612738.0,1980.0,,,,,,,,,,,,,
79733.0,1610612738.0,1954.0,,,,,,,,,,,,,
82573.0,1610612739.0,1980.0,,,,,,,,,,,,,
76954.0,1610612757.0,1980.0,,,,,,,,,,,,,
76261.0,1610612742.0,1980.0,,,,,,,,,,,,,
77905.0,1610612752.0,1980.0,,,,,,,,,,,,,
82562.0,1610612756.0,1980.0,,,,,,,,,,,,,
82518.0,1610612759.0,1980.0,,,,,,,,,,,,,
78632.0,1610612759.0,1980.0,,,,,,,,,,,,,
82487.0,1610612758.0,1980.0,,,,,,,,,,,,,
82553.0,1610612749.0,1980.0,,,,,,,,,,,,,
82477.0,1610612765.0,1980.0,,,,,,,,,,,,,
82568.0,1610612756.0,1980.0,,,,,,,,,,,,,
76084.0,1610612760.0,1980.0,,,,,,,,,,,,,
82491.0,1610612755.0,1980.0,,,,,,,,,,,,,
82579.0,1610612739.0,1980.0,,,,,,,,,,,,,
82459.0,1610612738.0,1980.0,,,,,,,,,,,,,
76435.0,1610612765.0,1980.0,,,,,,,,,,,,,
82473.0,1610612744.0,1980.0,,,,,,,,,,,,,
82595.0,1610612762.0,1980.0,,,,,,,,,,,,,
82523.0,1610612743.0,1980.0,,,,,,,,,,,,,
82511.0,1610612741.0,1980.0,,,,,,,,,,,,,
600009.0,1610612751.0,1980.0,,,,,,,,,,,,,
82571.0,1610612746.0,1980.0,,,,,,,,,,,,,
82575.0,1610612739.0,1980.0,,,,,,,,,,,,,
82531.0,1610612754.0,1980.0,,,,,,,,,,,,,
82585.0,1610612757.0,1980.0,,,,,,,,,,,,,
82600.0,1610612742.0,1980.0,,,,,,,,,,,,,
82506.0,1610612764.0,1980.0,,,,,,,,,,,,,
82463.0,1610612752.0,1980.0,,,,,,,,,,,,,
82519.0,1610612759.0,1980.0,,,,,,,,,,,,,
82542.0,1610612745.0,1980.0,,,,,,,,,,,,,
82489.0,1610612755.0,1980.0,,,,,,,,,,,,,
82559.0,1610612749.0,1980.0,,,,,,,,,,,,,
77100.0,1610612747.0,1980.0,,,,,,,,,,,,,
82566.0,1610612756.0,1980.0,,,,,,,,,,,,,
82550.0,1610612760.0,1980.0,,,,,,,,,,,,,
82494.0,1610612755.0,1980.0,,,,,,,,,,,,,
82480.0,1610612747.0,1980.0,,,,,,,,,,,,,
82455.0,1610612738.0,1980.0,,,,,,,,,,,,,
76765.0,1610612765.0,1980.0,,,,,,,,,,,,,
82596.0,1610612762.0,1980.0,,,,,,,,,,,,,
82470.0,1610612744.0,1980.0,,,,,,,,,,,,,
82510.0,1610612741.0,1980.0,,,,,,,,,,,,,
82527.0,1610612743.0,1980.0,,,,,,,,,,,,,
82537.0,1610612751.0,1980.0,,,,,,,,,,,,,
77910.0,1610612746.0,1980.0,,,,,,,,,,,,,
82532.0,1610612754.0,1980.0,,,,,,,,,,,,,
82581.0,1610612739.0,1980.0,,,,,,,,,,,,,
82582.0,1610612757.0,1980.0,,,,,,,,,,,,,
76030.0,1610612742.0,1980.0,,,,,,,,,,,,,
82462.0,1610612752.0,1980.0,,,,,,,,,,,,,
82504.0,1610612764.0,1980.0,,,,,,,,,,,,,
82544.0,1610612745.0,1980.0,,,,,,,,,,,,,
82517.0,1610612759.0,1980.0,,,,,,,,,,,,,
82483.0,1610612758.0,1980.0,,,,,,,,,,,,,
82556.0,1610612749.0,1980.0,,,,,,,,,,,,,
82498.0,1610612737.0,1980.0,,,,,,,,,,,,,
82567.0,1610612756.0,1980.0,,,,,,,,,,,,,
82551.0,1610612760.0,1980.0,,,,,,,,,,,,,
82497.0,1610612755.0,1980.0,,,,,,,,,,,,,
82355.0,1610612747.0,1980.0,,,,,,,,,,,,,
82355.0,1610612755.0,1979.0,,,,,,,,,,,,,
82457.0,1610612738.0,1980.0,,,,,,,,,,,,,
82479.0,1610612765.0,1980.0,,,,,,,,,,,,,
82469.0,1610612744.0,1980.0,,,,,,,,,,,,,
82593.0,1610612762.0,1980.0,,,,,,,,,,,,,
82525.0,1610612743.0,1980.0,,,,,,,,,,,,,
82514.0,1610612741.0,1980.0,,,,,,,,,,,,,
82538.0,1610612751.0,1980.0,,,,,,,,,,,,,
82572.0,1610612746.0,1980.0,,,,,,,,,,,,,
82580.0,1610612739.0,1980.0,,,,,,,,,,,,,
82534.0,1610612754.0,1980.0,,,,,,,,,,,,,
82588.0,1610612757.0,1980.0,,,,,,,,,,,,,
82599.0,1610612742.0,1980.0,,,,,,,,,,,,,
82502.0,1610612764.0,1980.0,,,,,,,,,,,,,
82464.0,1610612752.0,1980.0,,,,,,,,,,,,,
82520.0,1610612759.0,1980.0,,,,,,,,,,,,,
82543.0,1610612745.0,1980.0,,,,,,,,,,,,,
82485.0,1610612758.0,1980.0,,,,,,,,,,,,,
82555.0,1610612749.0,1980.0,,,,,,,,,,,,,
82501.0,1610612737.0,1980.0,,,,,,,,,,,,,
82353.0,1610612756.0,1980.0,,,,,,,,,,,,,
82353.0,1610612755.0,1979.0,,,,,,,,,,,,,
82403.0,1610612760.0,1980.0,,,,,,,,,,,,,
82403.0,1610612751.0,1979.0,,,,,,,,,,,,,
82490.0,1610612755.0,1980.0,,,,,,,,,,,,,
82481.0,1610612747.0,1980.0,,,,,,,,,,,,,
82453.0,1610612738.0,1980.0,,,,,,,,,,,,,
82478.0,1610612765.0,1980.0,,,,,,,,,,,,,
82592.0,1610612762.0,1980.0,,,,,,,,,,,,,
78015.0,1610612744.0,1980.0,,,,,,,,,,,,,
82509.0,1610612741.0,1980.0,,,,,,,,,,,,,
82529.0,1610612743.0,1980.0,,,,,,,,,,,,,
82417.0,1610612751.0,1980.0,,,,,,,,,,,,,
82417.0,1610612749.0,1979.0,,,,,,,,,,,,,
82570.0,1610612746.0,1980.0,,,,,,,,,,,,,
82533.0,1610612754.0,1980.0,,,,,,,,,,,,,
82574.0,1610612739.0,1980.0,,,,,,,,,,,,,
82589.0,1610612757.0,1980.0,,,,,,,,,,,,,
82598.0,1610612742.0,1980.0,,,,,,,,,,,,,
82467.0,1610612752.0,1980.0,,,,,,,,,,,,,
82503.0,1610612764.0,1980.0,,,,,,,,,,,,,
82545.0,1610612745.0,1980.0,,,,,,,,,,,,,
82522.0,1610612759.0,1980.0,,,,,,,,,,,,,
82486.0,1610612758.0,1980.0,,,,,,,,,,,,,
82558.0,1610612749.0,1980.0,,,,,,,,,,,,,
82499.0,1610612737.0,1980.0,,,,,,,,,,,,,
82569.0,1610612756.0,1980.0,,,,,,,,,,,,,
82549.0,1610612760.0,1980.0,,,,,,,,,,,,,
82496.0,1610612755.0,1980.0,,,,,,,,,,,,,
82456.0,1610612738.0,1980.0,,,,,,,,,,,,,
82476.0,1610612765.0,1980.0,,,,,,,,,,,,,
82472.0,1610612744.0,1980.0,,,,,,,,,,,,,
82590.0,1610612762.0,1980.0,,,,,,,,,,,,,
82513.0,1610612741.0,1980.0,,,,,,,,,,,,,
82539.0,1610612751.0,1980.0,,,,,,,,,,,,,
82577.0,1610612739.0,1980.0,,,,,,,,,,,,,
82536.0,1610612754.0,1980.0,,,,,,,,,,,,,
78271.0,1610612757.0,1980.0,,,,,,,,,,,,,
77229.0,1610612742.0,1980.0,,,,,,,,,,,,,
82505.0,1610612764.0,1980.0,,,,,,,,,,,,,
82466.0,1610612752.0,1980.0,,,,,,,,,,,,,
82516.0,1610612759.0,1980.0,,,,,,,,,,,,,
82541.0,1610612745.0,1980.0,,,,,,,,,,,,,
82557.0,1610612749.0,1980.0,,,,,,,,,,,,,
82564.0,1610612756.0,1980.0,,,,,,,,,,,,,
82548.0,1610612760.0,1980.0,,,,,,,,,,,,,
82495.0,1610612755.0,1980.0,,,,,,,,,,,,,
82482.0,1610612747.0,1980.0,,,,,,,,,,,,,
82461.0,1610612738.0,1980.0,,,,,,,,,,,,,
82475.0,1610612765.0,1980.0,,,,,,,,,,,,,
82594.0,1610612762.0,1980.0,,,,,,,,,,,,,
77937.0,1610612744.0,1980.0,,,,,,,,,,,,,
77937.0,1610612754.0,1979.0,,,,,,,,,,,,,
82515.0,1610612741.0,1980.0,,,,,,,,,,,,,
82524.0,1610612743.0,1980.0,,,,,,,,,,,,,
82540.0,1610612751.0,1980.0,,,,,,,,,,,,,
82535.0,1610612754.0,1980.0,,,,,,,,,,,,,
82576.0,1610612739.0,1980.0,,,,,,,,,,,,,
82583.0,1610612757.0,1980.0,,,,,,,,,,,,,
82602.0,1610612742.0,1980.0,,,,,,,,,,,,,
82468.0,1610612752.0,1980.0,,,,,,,,,,,,,
82507.0,1610612764.0,1980.0,,,,,,,,,,,,,
82521.0,1610612759.0,1980.0,,,,,,,,,,,,,
82484.0,1610612758.0,1980.0,,,,,,,,,,,,,
82560.0,1610612749.0,1980.0,,,,,,,,,,,,,
82500.0,1610612737.0,1980.0,,,,,,,,,,,,,
82565.0,1610612756.0,1980.0,,,,,,,,,,,,,
82418.0,1610612760.0,1980.0,,,,,,,,,,,,,
82418.0,1610612749.0,1979.0,,,,,,,,,,,,,
82492.0,1610612755.0,1980.0,,,,,,,,,,,,,
82458.0,1610612738.0,1980.0,,,,,,,,,,,,,
82471.0,1610612744.0,1980.0,,,,,,,,,,,,,
82591.0,1610612762.0,1980.0,,,,,,,,,,,,,
82528.0,1610612743.0,1980.0,,,,,,,,,,,,,
82512.0,1610612741.0,1980.0,,,,,,,,,,,,,
82530.0,1610612754.0,1980.0,,,,,,,,,,,,,
82586.0,1610612757.0,1980.0,,,,,,,,,,,,,
82601.0,1610612742.0,1980.0,,,,,,,,,,,,,
82508.0,1610612764.0,1980.0,,,,,,,,,,,,,
82465.0,1610612752.0,1980.0,,,,,,,,,,,,,
82388.0,1610612759.0,1980.0,,,,,,,,,,,,,
82388.0,1610612759.0,1979.0,,,,,,,,,,,,,
82554.0,1610612749.0,1980.0,,,,,,,,,,,,,
82563.0,1610612756.0,1980.0,,,,,,,,,,,,,
82552.0,1610612760.0,1980.0,,,,,,,,,,,,,
82493.0,1610612755.0,1980.0,,,,,,,,,,,,,
82460.0,1610612738.0,1980.0,,,,,,,,,,,,,
77142.0,1610612747.0,1979.0,,,,,,,,,,,,,
76881.0,1610612741.0,1979.0,,,,,,,,,,,,,
76362.0,1610612752.0,1979.0,,,,,,,,,,,,,
77239.0,1610612765.0,1979.0,,,,,,,,,,,,,
77626.0,1610612749.0,1979.0,,,,,,,,,,,,,
76085.0,1610612760.0,1979.0,,,,,,,,,,,,,
77167.0,1610612760.0,1979.0,,,,,,,,,,,,,
77691.0,1610612751.0,1979.0,,,,,,,,,,,,,
76553.0,1610612752.0,1979.0,,,,,,,,,,,,,
76928.0,1610612765.0,1979.0,,,,,,,,,,,,,
77986.0,1610612751.0,1979.0,,,,,,,,,,,,,
77819.0,1610612757.0,1979.0,,,,,,,,,,,,,
76231.0,1610612754.0,1979.0,,,,,,,,,,,,,
77040.0,1610612747.0,1979.0,,,,,,,,,,,,,
77071.0,1610612765.0,1979.0,,,,,,,,,,,,,
78222.0,1610612755.0,1979.0,,,,,,,,,,,,,
77158.0,1610612745.0,1979.0,,,,,,,,,,,,,
77273.0,1610612758.0,1979.0,,,,,,,,,,,,,
77827.0,1610612759.0,1979.0,,,,,,,,,,,,,
82449.0,1610612762.0,1979.0,,,,,,,,,,,,,
78570.0,1610612752.0,1979.0,,,,,,,,,,,,,
77438.0,1610612756.0,1979.0,,,,,,,,,,,,,
82446.0,1610612762.0,1979.0,,,,,,,,,,,,,
77022.0,1610612756.0,1979.0,,,,,,,,,,,,,
77432.0,1610612747.0,1979.0,,,,,,,,,,,,,
76725.0,1610612739.0,1979.0,,,,,,,,,,,,,
76360.0,1610612752.0,1979.0,,,,,,,,,,,,,
82333.0,1610612744.0,1979.0,,,,,,,,,,,,,
77882.0,1610612765.0,1979.0,,,,,,,,,,,,,
76781.0,1610612743.0,1979.0,,,,,,,,,,,,,
77184.0,1610612749.0,1979.0,,,,,,,,,,,,,
78643.0,1610612754.0,1979.0,,,,,,,,,,,,,
82374.0,1610612741.0,1979.0,,,,,,,,,,,,,
82321.0,1610612752.0,1979.0,,,,,,,,,,,,,
82357.0,1610612737.0,1979.0,,,,,,,,,,,,,
77950.0,1610612755.0,1979.0,,,,,,,,,,,,,
78356.0,1610612755.0,1979.0,,,,,,,,,,,,,
82364.0,1610612737.0,1979.0,,,,,,,,,,,,,
82342.0,1610612747.0,1979.0,,,,,,,,,,,,,
82440.0,1610612757.0,1979.0,,,,,,,,,,,,,
82345.0,1610612747.0,1979.0,,,,,,,,,,,,,
77623.0,1610612745.0,1979.0,,,,,,,,,,,,,
77633.0,1610612760.0,1979.0,,,,,,,,,,,,,
82366.0,1610612764.0,1979.0,,,,,,,,,,,,,
77306.0,1610612762.0,1979.0,,,,,,,,,,,,,
82371.0,1610612764.0,1979.0,,,,,,,,,,,,,
76786.0,1610612741.0,1979.0,,,,,,,,,,,,,
76608.0,1610612765.0,1979.0,,,,,,,,,,,,,
77056.0,1610612741.0,1979.0,,,,,,,,,,,,,
77087.0,1610612752.0,1979.0,,,,,,,,,,,,,
82401.0,1610612751.0,1979.0,,,,,,,,,,,,,
82412.0,1610612749.0,1979.0,,,,,,,,,,,,,
77312.0,1610612738.0,1979.0,,,,,,,,,,,,,
77159.0,1610612744.0,1979.0,,,,,,,,,,,,,
82425.0,1610612746.0,1979.0,,,,,,,,,,,,,
81859.0,1610612757.0,1979.0,,,,,,,,,,,,,
81859.0,1610612765.0,1975.0,,,,,,,,,,,,,
82359.0,1610612737.0,1979.0,,,,,,,,,,,,,
940.0,1610612755.0,1979.0,,,,,,,,,,,,,
82404.0,1610612745.0,1979.0,,,,,,,,,,,,,
82341.0,1610612747.0,1979.0,,,,,,,,,,,,,
82316.0,1610612738.0,1979.0,,,,,,,,,,,,,
76475.0,1610612758.0,1979.0,,,,,,,,,,,,,
77732.0,1610612759.0,1979.0,,,,,,,,,,,,,
82421.0,1610612756.0,1979.0,,,,,,,,,,,,,
100263.0,1610612739.0,1979.0,,,,,,,,,,,,,
82367.0,1610612764.0,1979.0,,,,,,,,,,,,,
76544.0,1610612762.0,1979.0,,,,,,,,,,,,,
82315.0,1610612738.0,1979.0,,,,,,,,,,,,,
82416.0,1610612749.0,1979.0,,,,,,,,,,,,,
82437.0,1610612739.0,1979.0,,,,,,,,,,,,,
82323.0,1610612752.0,1979.0,,,,,,,,,,,,,
82378.0,1610612741.0,1979.0,,,,,,,,,,,,,
76583.0,1610612760.0,1979.0,,,,,,,,,,,,,
82397.0,1610612754.0,1979.0,,,,,,,,,,,,,
82332.0,1610612744.0,1979.0,,,,,,,,,,,,,
82406.0,1610612745.0,1979.0,,,,,,,,,,,,,
82427.0,1610612746.0,1979.0,,,,,,,,,,,,,
82442.0,1610612757.0,1979.0,,,,,,,,,,,,,
82344.0,1610612747.0,1979.0,,,,,,,,,,,,,
82407.0,1610612745.0,1979.0,,,,,,,,,,,,,
82343.0,1610612747.0,1979.0,,,,,,,,,,,,,
78146.0,1610612744.0,1979.0,,,,,,,,,,,,,
77718.0,1610612755.0,1979.0,,,,,,,,,,,,,
82384.0,1610612759.0,1979.0,,,,,,,,,,,,,
77520.0,1610612758.0,1979.0,,,,,,,,,,,,,
82419.0,1610612756.0,1979.0,,,,,,,,,,,,,
82410.0,1610612760.0,1979.0,,,,,,,,,,,,,
82372.0,1610612764.0,1979.0,,,,,,,,,,,,,
82451.0,1610612762.0,1979.0,,,,,,,,,,,,,
82311.0,1610612738.0,1979.0,,,,,,,,,,,,,
82435.0,1610612739.0,1979.0,,,,,,,,,,,,,
82340.0,1610612765.0,1979.0,,,,,,,,,,,,,
82382.0,1610612741.0,1979.0,,,,,,,,,,,,,
82322.0,1610612752.0,1979.0,,,,,,,,,,,,,
82398.0,1610612751.0,1979.0,,,,,,,,,,,,,
82329.0,1610612744.0,1979.0,,,,,,,,,,,,,
82430.0,1610612746.0,1979.0,,,,,,,,,,,,,
82445.0,1610612757.0,1979.0,,,,,,,,,,,,,
82361.0,1610612737.0,1979.0,,,,,,,,,,,,,
82393.0,1610612743.0,1979.0,,,,,,,,,,,,,
82354.0,1610612755.0,1979.0,,,,,,,,,,,,,
77353.0,1610612745.0,1979.0,,,,,,,,,,,,,
82350.0,1610612758.0,1979.0,,,,,,,,,,,,,
82365.0,1610612764.0,1979.0,,,,,,,,,,,,,
82447.0,1610612762.0,1979.0,,,,,,,,,,,,,
82314.0,1610612738.0,1979.0,,,,,,,,,,,,,
82336.0,1610612765.0,1979.0,,,,,,,,,,,,,
82433.0,1610612739.0,1979.0,,,,,,,,,,,,,
82319.0,1610612752.0,1979.0,,,,,,,,,,,,,
82379.0,1610612741.0,1979.0,,,,,,,,,,,,,
82299.0,1610612751.0,1979.0,,,,,,,,,,,,,
82299.0,1610612739.0,1978.0,,,,,,,,,,,,,
82414.0,1610612749.0,1979.0,,,,,,,,,,,,,
82395.0,1610612754.0,1979.0,,,,,,,,,,,,,
82330.0,1610612744.0,1979.0,,,,,,,,,,,,,
82424.0,1610612746.0,1979.0,,,,,,,,,,,,,
82439.0,1610612757.0,1979.0,,,,,,,,,,,,,
82363.0,1610612737.0,1979.0,,,,,,,,,,,,,
82389.0,1610612743.0,1979.0,,,,,,,,,,,,,
82352.0,1610612755.0,1979.0,,,,,,,,,,,,,
82405.0,1610612745.0,1979.0,,,,,,,,,,,,,
82386.0,1610612759.0,1979.0,,,,,,,,,,,,,
82347.0,1610612758.0,1979.0,,,,,,,,,,,,,
82423.0,1610612756.0,1979.0,,,,,,,,,,,,,
82369.0,1610612764.0,1979.0,,,,,,,,,,,,,
82452.0,1610612762.0,1979.0,,,,,,,,,,,,,
82313.0,1610612738.0,1979.0,,,,,,,,,,,,,
82436.0,1610612739.0,1979.0,,,,,,,,,,,,,
82337.0,1610612765.0,1979.0,,,,,,,,,,,,,
82376.0,1610612741.0,1979.0,,,,,,,,,,,,,
82320.0,1610612752.0,1979.0,,,,,,,,,,,,,
82394.0,1610612754.0,1979.0,,,,,,,,,,,,,
82334.0,1610612744.0,1979.0,,,,,,,,,,,,,
82415.0,1610612749.0,1979.0,,,,,,,,,,,,,
82428.0,1610612746.0,1979.0,,,,,,,,,,,,,
82444.0,1610612757.0,1979.0,,,,,,,,,,,,,
82362.0,1610612737.0,1979.0,,,,,,,,,,,,,
82356.0,1610612755.0,1979.0,,,,,,,,,,,,,
82408.0,1610612745.0,1979.0,,,,,,,,,,,,,
82390.0,1610612743.0,1979.0,,,,,,,,,,,,,
82346.0,1610612758.0,1979.0,,,,,,,,,,,,,
82383.0,1610612759.0,1979.0,,,,,,,,,,,,,
82256.0,1610612756.0,1979.0,,,,,,,,,,,,,
82256.0,1610612754.0,1978.0,,,,,,,,,,,,,
82450.0,1610612762.0,1979.0,,,,,,,,,,,,,
82318.0,1610612738.0,1979.0,,,,,,,,,,,,,
82338.0,1610612765.0,1979.0,,,,,,,,,,,,,
82214.0,1610612739.0,1979.0,,,,,,,,,,,,,
82214.0,1610612755.0,1978.0,,,,,,,,,,,,,
82325.0,1610612752.0,1979.0,,,,,,,,,,,,,
82381.0,1610612741.0,1979.0,,,,,,,,,,,,,
82402.0,1610612751.0,1979.0,,,,,,,,,,,,,
82327.0,1610612744.0,1979.0,,,,,,,,,,,,,
82396.0,1610612754.0,1979.0,,,,,,,,,,,,,
82431.0,1610612746.0,1979.0,,,,,,,,,,,,,
82441.0,1610612757.0,1979.0,,,,,,,,,,,,,
82358.0,1610612737.0,1979.0,,,,,,,,,,,,,
82409.0,1610612745.0,1979.0,,,,,,,,,,,,,
82392.0,1610612743.0,1979.0,,,,,,,,,,,,,
82349.0,1610612758.0,1979.0,,,,,,,,,,,,,
279.0,1610612756.0,1979.0,,,,,,,,,,,,,
82373.0,1610612764.0,1979.0,,,,,,,,,,,,,
82448.0,1610612762.0,1979.0,,,,,,,,,,,,,
82317.0,1610612738.0,1979.0,,,,,,,,,,,,,
82432.0,1610612739.0,1979.0,,,,,,,,,,,,,
82335.0,1610612765.0,1979.0,,,,,,,,,,,,,
82377.0,1610612741.0,1979.0,,,,,,,,,,,,,
82326.0,1610612752.0,1979.0,,,,,,,,,,,,,
82400.0,1610612751.0,1979.0,,,,,,,,,,,,,
82413.0,1610612749.0,1979.0,,,,,,,,,,,,,
82331.0,1610612744.0,1979.0,,,,,,,,,,,,,
82426.0,1610612746.0,1979.0,,,,,,,,,,,,,
82438.0,1610612757.0,1979.0,,,,,,,,,,,,,
82360.0,1610612737.0,1979.0,,,,,,,,,,,,,
82391.0,1610612743.0,1979.0,,,,,,,,,,,,,
82351.0,1610612758.0,1979.0,,,,,,,,,,,,,
82387.0,1610612759.0,1979.0,,,,,,,,,,,,,
82420.0,1610612756.0,1979.0,,,,,,,,,,,,,
82368.0,1610612764.0,1979.0,,,,,,,,,,,,,
76541.0,1610612762.0,1979.0,,,,,,,,,,,,,
82312.0,1610612738.0,1979.0,,,,,,,,,,,,,
82339.0,1610612765.0,1979.0,,,,,,,,,,,,,
82434.0,1610612739.0,1979.0,,,,,,,,,,,,,
82324.0,1610612752.0,1979.0,,,,,,,,,,,,,
82380.0,1610612741.0,1979.0,,,,,,,,,,,,,
82399.0,1610612751.0,1979.0,,,,,,,,,,,,,
82328.0,1610612744.0,1979.0,,,,,,,,,,,,,
82411.0,1610612749.0,1979.0,,,,,,,,,,,,,
82429.0,1610612746.0,1979.0,,,,,,,,,,,,,
82443.0,1610612757.0,1979.0,,,,,,,,,,,,,
82310.0,1610612737.0,1979.0,,,,,,,,,,,,,
82310.0,1610612762.0,1978.0,,,,,,,,,,,,,
82375.0,1610612741.0,1979.0,,,,,,,,,,,,,
77515.0,1610612755.0,1979.0,,,,,,,,,,,,,
82385.0,1610612759.0,1979.0,,,,,,,,,,,,,
82348.0,1610612758.0,1979.0,,,,,,,,,,,,,
82422.0,1610612756.0,1979.0,,,,,,,,,,,,,
82370.0,1610612764.0,1979.0,,,,,,,,,,,,,
78331.0,1610612757.0,1978.0,,,,,,,,,,,,,
76736.0,1610612758.0,1978.0,,,,,,,,,,,,,
77984.0,1610612754.0,1978.0,,,,,,,,,,,,,
77952.0,1610612752.0,1978.0,,,,,,,,,,,,,
78139.0,1610612744.0,1978.0,,,,,,,,,,,,,
1449.0,1610612738.0,1978.0,,,,,,,,,,,,,
76249.0,1610612757.0,1978.0,,,,,,,,,,,,,
78548.0,1610612738.0,1978.0,,,,,,,,,,,,,
78310.0,1610612741.0,1978.0,,,,,,,,,,,,,
77356.0,1610612737.0,1978.0,,,,,,,,,,,,,
76948.0,1610612762.0,1978.0,,,,,,,,,,,,,
77148.0,1610612749.0,1978.0,,,,,,,,,,,,,
76225.0,1610612751.0,1978.0,,,,,,,,,,,,,
77848.0,1610612764.0,1978.0,,,,,,,,,,,,,
77615.0,1610612739.0,1978.0,,,,,,,,,,,,,
76819.0,1610612737.0,1978.0,,,,,,,,,,,,,
82249.0,1610612743.0,1978.0,,,,,,,,,,,,,
76453.0,1610612764.0,1978.0,,,,,,,,,,,,,
76321.0,1610612756.0,1978.0,,,,,,,,,,,,,
78057.0,1610612759.0,1978.0,,,,,,,,,,,,,
76686.0,1610612743.0,1978.0,,,,,,,,,,,,,
78365.0,1610612744.0,1978.0,,,,,,,,,,,,,
78390.0,1610612765.0,1978.0,,,,,,,,,,,,,
77010.0,1610612757.0,1978.0,,,,,,,,,,,,,
78583.0,1610612737.0,1978.0,,,,,,,,,,,,,
76361.0,1610612747.0,1978.0,,,,,,,,,,,,,
77897.0,1610612754.0,1978.0,,,,,,,,,,,,,
82267.0,1610612745.0,1978.0,,,,,,,,,,,,,
1381.0,1610612765.0,1978.0,,,,,,,,,,,,,
77215.0,1610612738.0,1978.0,,,,,,,,,,,,,
82235.0,1610612741.0,1978.0,,,,,,,,,,,,,
78036.0,1610612752.0,1978.0,,,,,,,,,,,,,
76523.0,1610612739.0,1978.0,,,,,,,,,,,,,
76300.0,1610612752.0,1978.0,,,,,,,,,,,,,
76879.0,1610612762.0,1978.0,,,,,,,,,,,,,
76385.0,1610612755.0,1978.0,,,,,,,,,,,,,
82232.0,1610612764.0,1978.0,,,,,,,,,,,,,
82204.0,1610612747.0,1978.0,,,,,,,,,,,,,
82271.0,1610612760.0,1978.0,,,,,,,,,,,,,
76441.0,1610612744.0,1978.0,,,,,,,,,,,,,
78516.0,1610612746.0,1978.0,,,,,,,,,,,,,
82273.0,1610612760.0,1978.0,,,,,,,,,,,,,
76913.0,1610612755.0,1978.0,,,,,,,,,,,,,
77136.0,1610612757.0,1978.0,,,,,,,,,,,,,
82261.0,1610612751.0,1978.0,,,,,,,,,,,,,
76447.0,1610612743.0,1978.0,,,,,,,,,,,,,
76121.0,1610612745.0,1978.0,,,,,,,,,,,,,
82289.0,1610612746.0,1978.0,,,,,,,,,,,,,
76436.0,1610612758.0,1978.0,,,,,,,,,,,,,
82182.0,1610612738.0,1978.0,,,,,,,,,,,,,
82285.0,1610612746.0,1978.0,,,,,,,,,,,,,
82212.0,1610612758.0,1978.0,,,,,,,,,,,,,
82234.0,1610612741.0,1978.0,,,,,,,,,,,,,
82220.0,1610612737.0,1978.0,,,,,,,,,,,,,
77092.0,1610612752.0,1978.0,,,,,,,,,,,,,
82197.0,1610612744.0,1978.0,,,,,,,,,,,,,
82295.0,1610612739.0,1978.0,,,,,,,,,,,,,
82226.0,1610612764.0,1978.0,,,,,,,,,,,,,
76483.0,1610612749.0,1978.0,,,,,,,,,,,,,
76444.0,1610612747.0,1978.0,,,,,,,,,,,,,
82270.0,1610612760.0,1978.0,,,,,,,,,,,,,
76124.0,1610612751.0,1978.0,,,,,,,,,,,,,
77308.0,1610612756.0,1978.0,,,,,,,,,,,,,
76993.0,1610612759.0,1978.0,,,,,,,,,,,,,
82284.0,1610612746.0,1978.0,,,,,,,,,,,,,
82302.0,1610612757.0,1978.0,,,,,,,,,,,,,
77989.0,1610612745.0,1978.0,,,,,,,,,,,,,
82283.0,1610612746.0,1978.0,,,,,,,,,,,,,
82269.0,1610612745.0,1978.0,,,,,,,,,,,,,
76474.0,1610612758.0,1978.0,,,,,,,,,,,,,
82255.0,1610612754.0,1978.0,,,,,,,,,,,,,
82181.0,1610612738.0,1978.0,,,,,,,,,,,,,
82286.0,1610612746.0,1978.0,,,,,,,,,,,,,
